http://cv.iptc.org/newscodes/mediatopic/20000283,medtop:20000283,,,,medtop:20000283,,market research,A service that tries to determine what people want to buy ,,,,,Marktforschung,"Dienstleister, der versucht KŠuferbedŸrfnisse zu ermitteln",,,,,subj:04006008,http://cv.iptc.org/newscodes/subjectcode/04006008
http://cv.iptc.org/newscodes/mediatopic/20000284,medtop:20000284,,,,medtop:20000284,,market trend,Statistically significant consumer behaviour. ,,,,,Marktentwicklung,Statistisch relevantes Konsumverhalten.,,,,,subj:04006011,http://cv.iptc.org/newscodes/subjectcode/04006011
http://cv.iptc.org/newscodes/mediatopic/20000285,medtop:20000285,,,,medtop:20000285,,personal finance,An individual's income and expenses ,,,,,Privatfinanzen,Privates Einkommen und Ausgaben,,,,,subj:04006018,http://cv.iptc.org/newscodes/subjectcode/04006018
http://cv.iptc.org/newscodes/mediatopic/20000286,medtop:20000286,,,,medtop:20000286,,personal income,Money that a person earns and is his/hers to keep or spend ,,,,,Nettoeinkommen,Verdienst einer Person und was ihm/ihr davon zur VerfŸgung steht,,,,,subj:04006019,http://cv.iptc.org/newscodes/subjectcode/04006019
http://cv.iptc.org/newscodes/mediatopic/20000287,medtop:20000287,,,,medtop:20000287,,personal investing,Personal finance and investment ,,,,,Privatinvestition,Private Finanzen und Investitionen,,,,,subj:04006010,http://cv.iptc.org/newscodes/subjectcode/04006010
http://cv.iptc.org/newscodes/mediatopic/20000288,medtop:20000288,,,,medtop:20000288,,personal service,Consumer service that is intangible e.g. beauty care such as hairdressing ,,,,,Kšrperpflegeservice,"Dienstleistung, die nicht ganz greifbar ist, z.B. Kosmetik und Haarpflege",,,,,subj:04006013,http://cv.iptc.org/newscodes/subjectcode/04006013
http://cv.iptc.org/newscodes/mediatopic/20000289,medtop:20000289,,,,medtop:20000289,,printing/promotional service,"Production of printed matter such as flyers, ads, signs etc ",,,,,Druckdienstleister,"Produktion von Druckmaterialien wie Flyer, Werbeplakate, Schilder etc",,,,,subj:04006021,http://cv.iptc.org/newscodes/subjectcode/04006021
http://cv.iptc.org/newscodes/mediatopic/20000290,medtop:20000290,,,,medtop:20000290,,rental service,"Companies which provide rentals, including motor vehicles, tuxedos, tools, heavy equipment, and other supplies ",,,,,Mietservice,"Unternehmen, die Vermietungen anbieten, Fahrzeuge, Smokings, Werkzeuge, schwere AusrŸstung und andere Angebote",,,,,subj:04006016,http://cv.iptc.org/newscodes/subjectcode/04006016
http://cv.iptc.org/newscodes/mediatopic/20000291,medtop:20000291,,,,medtop:20000291,,shipping service,"Companies that prepare and transport packages and documents for individuals or companies by any means, including postal services. ",,,,,Kurierdienst,"Unternehmen, die Pakete und Dokumente fŸr Einzelne oder Firmen verpacken und auf allen Wegen transportieren, Postdienste miteingeschlossen",,,,,subj:04006012,http://cv.iptc.org/newscodes/subjectcode/04006012
http://cv.iptc.org/newscodes/mediatopic/20000292,medtop:20000292,,,,medtop:20000292,,stock broking,The buying and selling of company shares on behalf of individuals or other entities ,,,,,Bšrsenmakler,Kaufen und Verkaufen von Firmenanteilen im Auftrag von Einzelnen oder anderen Gremien.,,,,,subj:04006009,http://cv.iptc.org/newscodes/subjectcode/04006009
http://cv.iptc.org/newscodes/mediatopic/20000293,medtop:20000293,,,,medtop:20000293,,wedding service,Services and products related to the wedding industry ,,,,,Hochzeitsservice,Dienste und Produkte rund um die Hochzeit,,,,,subj:04006017,http://cv.iptc.org/newscodes/subjectcode/04006017
http://cv.iptc.org/newscodes/mediatopic/20001136,medtop:20001136,,,,medtop:20001136,,fair,Market place to display and trade goods or services,,,,,Messe,Marktplatz zum Ausstellen und Verkaufen von Waren oder Diensten,,,,,,http://cv.iptc.org/newscodes/ALIAS-WAS-BLANK/
http://cv.iptc.org/newscodes/mediatopic/20000294,medtop:20000294,,,medtop:20000294,,,manufacturing and engineering,"Manufacturers of electrical, electronic and mechanical equipment but does not cover civil engineering. ",,,,,Metall- und Technische Industrie ,"Hersteller von elektrischer, elektronischer und mechanischer AusrŸstung, umfasst nicht das Ingenieurwesen",,,,,subj:04011000,http://cv.iptc.org/newscodes/subjectcode/04011000
http://cv.iptc.org/newscodes/mediatopic/20000295,medtop:20000295,,,,medtop:20000295,,aerospace,Companies that assemble or manufacture components for airplanes and space ships. ,,,,,Flug- und Raumfahrindustrie,"Firmen, die Komponenten fŸr Flugzeuge und die Raumfahrt zusammenbauen oder herstellen",,,,,subj:04011001,http://cv.iptc.org/newscodes/subjectcode/04011001
http://cv.iptc.org/newscodes/mediatopic/20000296,medtop:20000296,,,,medtop:20000296,,automotive equipment,Companies that produce components for automobiles ,,,,,Automobilindustrie,Firmen die Komponenten fŸr Autos herstellen,,,,,subj:04011002,http://cv.iptc.org/newscodes/subjectcode/04011002
http://cv.iptc.org/newscodes/mediatopic/20000297,medtop:20000297,,,,medtop:20000297,,defence equipment,"Manufacturers of guns, tanks, cannons, ships etc for the military and non-military protection services ",,,,,RŸstungsindustrie,"Hersteller von Gewehren, Kanonen, Panzern und Schiffen etc. fŸr militŠrische und nicht-militŠrische Sicherheitsdienste",,,,,subj:04011003,http://cv.iptc.org/newscodes/subjectcode/04011003
http://cv.iptc.org/newscodes/mediatopic/20000298,medtop:20000298,,,,medtop:20000298,,electrical appliance,Makers of large and small electrical goods for use in homes or  business ,,,,,Elektroindustrie,Hersteller von gro§en und kleinen Elektrowaren fŸr den privaten und geschŠftlichen Gebrauch,,,,,subj:04011004,http://cv.iptc.org/newscodes/subjectcode/04011004
http://cv.iptc.org/newscodes/mediatopic/20000299,medtop:20000299,,,,medtop:20000299,,heavy engineering,"Manufacturers of cranes, bulldozers and the like for use in major construction projects ",,,,,Anlagenbau,"Herstellung von KrŠhnen, Bulldozern und Šhnliches fŸr den Gebrauch bei gro§en Bauprojekten",,,,,subj:04011005,http://cv.iptc.org/newscodes/subjectcode/04011005
http://cv.iptc.org/newscodes/mediatopic/20000300,medtop:20000300,,,,medtop:20000300,,industrial component,"Manufacturers of  mechanical, electrical, electronic items needed in the manufacture of other items ",,,,,Zulieferindustrie,"Hersteller von mechanischen, elektrischen und elektronischen Produkten, die zur Herstellung anderer Produkte benštigt werden",,,,,subj:04011006,http://cv.iptc.org/newscodes/subjectcode/04011006
http://cv.iptc.org/newscodes/mediatopic/20000301,medtop:20000301,,,,medtop:20000301,,instrument engineering,"Manufacturers of instruments for calibration, measurement of things like speed, pressure, distance ",,,,,GerŠtebau,"Hersteller von Instrumenten zur Eichung, Messungen von Dingen wie Geschwindigkeit, Druck und Entfernung",,,,,subj:04011007,http://cv.iptc.org/newscodes/subjectcode/04011007
http://cv.iptc.org/newscodes/mediatopic/20000302,medtop:20000302,,,,medtop:20000302,,machine manufacturing,"Manufacturers of turbines, engines, fans , pumps , motors and components for powered equipment. ",,,,,Maschinenbau,"Hersteller von Turbinen, Maschinen, Pumpen, Ventilatoren, Motoren und Komponenten fŸr schwere AusrŸstung",,,,,subj:04011009,http://cv.iptc.org/newscodes/subjectcode/04011009
http://cv.iptc.org/newscodes/mediatopic/20000303,medtop:20000303,,,,medtop:20000303,,shipbuilding,"Manufacturers of ships, submarines, barges. ",,,,,Schiffsbau,"Hersteller von Schiffen, U-Booten oder LastkŠhnen",,,,,subj:04011008,http://cv.iptc.org/newscodes/subjectcode/04011008
http://cv.iptc.org/newscodes/mediatopic/20000304,medtop:20000304,,,medtop:20000304,,,media,The various means of disseminating news and information to the public ,,,,,Medien,Verschiedene Mittel fŸr die Verbreitung von Informationen und Nachrichten in der …ffentlichkeit,,,,,subj:04010000,http://cv.iptc.org/newscodes/subjectcode/04010000
http://cv.iptc.org/newscodes/mediatopic/20000305,medtop:20000305,,,,medtop:20000305,,advertising,"Methods of promoting goods and service to consumers through video, graphics, print text etc ",,,,,Werbung,"Methoden Waren und Dienstleistungen dem Kunden anzupreisen mit Hilfe von Videos, Grafiken, Text etc.",,,,,subj:04010001,http://cv.iptc.org/newscodes/subjectcode/04010001
http://cv.iptc.org/newscodes/mediatopic/20000306,medtop:20000306,,,,medtop:20000306,,book industry,"The business of producing and selling bound media, whether fiction or non-fiction ",,,,,Verlag,"Das GeschŠft gebundene Medien zu produzieren und zu verkaufen, sowohl Belletristik als auch Sachliteratur",,,,,subj:04010002,http://cv.iptc.org/newscodes/subjectcode/04010002
http://cv.iptc.org/newscodes/mediatopic/20000307,medtop:20000307,,,,medtop:20000307,,cinema industry,The business of cinema ,,,,,Filmindustrie,"Artikel, die sich auf das FilmgeschŠft beziehen",,,,,subj:04010003,http://cv.iptc.org/newscodes/subjectcode/04010003
http://cv.iptc.org/newscodes/mediatopic/20000308,medtop:20000308,,,,medtop:20000308,,music industry,"Recording, production, marketing of music ",,,,,Musikindustrie,"Aufnahme, Produktion, Marketing von Musik",,,,,subj:04010011,http://cv.iptc.org/newscodes/subjectcode/04010011
http://cv.iptc.org/newscodes/mediatopic/20000309,medtop:20000309,,,,medtop:20000309,,news agency,"Commercial agencies for production and distribution of newsworthy events through print, broadcast, video or electronic media ",,,,,Nachrichtenagentur,"Kommerzielle Agenturen, die nachrichtenrelevante Ereignisse aufbereiten und verbreiten durch Presse, Fernsehen, Video oder elektronische Medien",,,,,subj:04010004,http://cv.iptc.org/newscodes/subjectcode/04010004
http://cv.iptc.org/newscodes/mediatopic/20000310,medtop:20000310,,,,medtop:20000310,,newspaper and magazine,The business of producing bound and unbound printed paper products for periodic distribution of news items ,,,,,Presse,Das GeschŠft mit gebundenen und ungebundenen gedruckten Papiermaterial zur regelmŠ§igen Verbreitung von Nachrichten,,,,,subj:04010005,http://cv.iptc.org/newscodes/subjectcode/04010005
http://cv.iptc.org/newscodes/mediatopic/20000311,medtop:20000311,,,,medtop:20000311,,online,The business of distributing news and information through computer networks for public consumption ,,,,,Internet,Das GeschŠft mit der Verbreitung von Nachrichten und Informationen Ÿber Computernetzwerke fŸr den šffentlichen Gebrauch,,,,,subj:04010006,http://cv.iptc.org/newscodes/subjectcode/04010006
http://cv.iptc.org/newscodes/mediatopic/20000312,medtop:20000312,,,,medtop:20000312,,public relations,The job of promoting products and services  through advertising campaigns and/or through person-to-person contact or through news releases ,,,,,…ffentlichkeitsarbeit,"TŠtigkeit Produkte und Dienstleistungen anzupreisen durch Werbekampagnen, und/oder Kundenkontakt oder Nachrichtenverbreitung.",,,,,subj:04010007,http://cv.iptc.org/newscodes/subjectcode/04010007
http://cv.iptc.org/newscodes/mediatopic/20000313,medtop:20000313,,,,medtop:20000313,,radio industry,The business of radio ,,,,,Radioindustrie,"Artikel, die sich auf das RadiogeschŠft beziehen",,,,,subj:04010008,http://cv.iptc.org/newscodes/subjectcode/04010008
http://cv.iptc.org/newscodes/mediatopic/20000314,medtop:20000314,,,,medtop:20000314,,satellite and cable service,"The business of transmitting  news, entertainment and information via satellite or cable television services ",,,,,Satellit und Kabelservice,"Das GeschŠft mit der †bertragung von Nachrichten, Unterhaltung und Informationen durch Satelliten oder Kabelfernsehen",,,,,subj:04010009,http://cv.iptc.org/newscodes/subjectcode/04010009
http://cv.iptc.org/newscodes/mediatopic/20000315,medtop:20000315,,,,medtop:20000315,,television industry,The business of television ,,,,,Fernsehproduktion,"Artikel, die sich auf die FernsehgeschŠft beziehen.",,,,,subj:04010010,http://cv.iptc.org/newscodes/subjectcode/04010010
http://cv.iptc.org/newscodes/mediatopic/20000316,medtop:20000316,,,medtop:20000316,,,metal and mineral,Production and refining of ores into metals ,,,,,Metall und Mineralien,Production and refining of ores into metals,,,,,subj:04012000,http://cv.iptc.org/newscodes/subjectcode/04012000
http://cv.iptc.org/newscodes/mediatopic/20000317,medtop:20000317,,,,medtop:20000317,,building material,"Manufacture of materials like wallboard, lumber wiring for the building industry ",,,,,Baustoff,"Fertigung von Materialien wie Bauplatten, Holzbefestigungen fŸr die Bauindustrie",,,,,subj:04012001,http://cv.iptc.org/newscodes/subjectcode/04012001
http://cv.iptc.org/newscodes/mediatopic/20000318,medtop:20000318,,,,medtop:20000318,,gold and precious material,"Mining, refining and sales of gold and other precious metals ",,,,,Gold und Edelmetall,"Gewinnung, Verfeinerung und Verkauf von Gold und anderen wertvollen Metallen",,,,,subj:04012002,http://cv.iptc.org/newscodes/subjectcode/04012002
http://cv.iptc.org/newscodes/mediatopic/20000319,medtop:20000319,,,,medtop:20000319,,iron and steel,"Mining, refining and sales of iron-based metals ",,,,,Eisen und Stahl,"Gewinnung, Verfeinerung und Verkauf von eisenhaltigen Metallen",,,,,subj:04012003,http://cv.iptc.org/newscodes/subjectcode/04012003
http://cv.iptc.org/newscodes/mediatopic/20000320,medtop:20000320,,,,medtop:20000320,,mining,"The industry of digging for metals, raw materials such as coal, or precious gems such as diamonds ",,,,,Bergbau,"Industriezweig, der nach Metallen oder Rohstoffen wie Kohle, oder wertvollen Edelsteinen wie Diamanten grŠbt.",,,,,subj:04012005,http://cv.iptc.org/newscodes/subjectcode/04012005
http://cv.iptc.org/newscodes/mediatopic/20000321,medtop:20000321,,,,medtop:20000321,,non ferrous metal,"Mining, refining and sales of copper, zinc, aluminium, and other metals not based on iron ",,,,,Nichteisenmetall,"Gewinnung, Verfeinerung und Verkauf von Kupfer, Zink, Aluminium und anderen nicht-eisenhaltigen Metallen",,,,,subj:04012004,http://cv.iptc.org/newscodes/subjectcode/04012004
http://cv.iptc.org/newscodes/mediatopic/20000322,medtop:20000322,,,medtop:20000322,,,process industry,The business of turning raw materials into useable products ,,,,,Verarbeitende Industrie,Das GeschŠft aus Rohstoffen nŸtzliche Produkte herzustellen,,,,,subj:04013000,http://cv.iptc.org/newscodes/subjectcode/04013000
http://cv.iptc.org/newscodes/mediatopic/20000323,medtop:20000323,,,,medtop:20000323,,distiller and brewer,Manufacture of alcoholic beverages ,,,,,Alkoholische GetrŠnke/Brauerei,Herstellung alkoholischer GetrŠnke,,,,,subj:04013001,http://cv.iptc.org/newscodes/subjectcode/04013001
http://cv.iptc.org/newscodes/mediatopic/20000324,medtop:20000324,,,,medtop:20000324,,food industry,"The business of processing, distributing and selling for  basic human consumption ",,,,,Nahrungsmittelindustrie,"Das GeschŠft mit der Erzeugung, Verteilung und dem Verkauf von Grundbedarfsmitteln.",,,,,subj:04013002,http://cv.iptc.org/newscodes/subjectcode/04013002
http://cv.iptc.org/newscodes/mediatopic/20000325,medtop:20000325,,,,medtop:20000325,,furnishings and furniture,"Manufacture of furniture, wallpaper, paints and fabrics for interior decoration ",,,,,Mšbel,"Fertigung von Mšbeln, Tapete, Farben und Erzeugnisse zur Inneneinrichtung",,,,,subj:04013003,http://cv.iptc.org/newscodes/subjectcode/04013003
http://cv.iptc.org/newscodes/mediatopic/20000326,medtop:20000326,,,,medtop:20000326,,paper and packaging product,"Production of paper material for writing, wrapping, printing, or packaging ",,,,,Papier und Verpackung,"Produktion von Papiermaterial zum Schreiben, Einwickeln, Drucken oder Verpacken.",,,,,subj:04013004,http://cv.iptc.org/newscodes/subjectcode/04013004
http://cv.iptc.org/newscodes/mediatopic/20000327,medtop:20000327,,,,medtop:20000327,,rubber product,"Production of rubber based materials for gloves, protective coatings, hoses and the like ",,,,,Gummi,"Herstellung von gummibasierten Materialien wie Handschuhe, SchutzmŠntel, SchlŠuchen und €hnliches",,,,,subj:04013005,http://cv.iptc.org/newscodes/subjectcode/04013005
http://cv.iptc.org/newscodes/mediatopic/20000328,medtop:20000328,,,,medtop:20000328,,soft drinks,Production of non-alcoholic drinks ,,,,,Nicht-alkoholische GetrŠnke,Herstellung nicht-alkoholischer GetrŠnke,,,,,subj:04013006,http://cv.iptc.org/newscodes/subjectcode/04013006
http://cv.iptc.org/newscodes/mediatopic/20000329,medtop:20000329,,,,medtop:20000329,,textile and clothing,"Production of fabrics for furnishings and fixtures, and for clothing of various types ",,,,,Textil und Bekleidung,Produktion von Materialien fŸr Mšbel und VorhŠnge und fŸr verschiedene Sorten von Bekleidung,,,,,subj:04013007,http://cv.iptc.org/newscodes/subjectcode/04013007
http://cv.iptc.org/newscodes/mediatopic/20000330,medtop:20000330,,,,medtop:20000330,,tobacco,"Growing, producing and sale of tobacco products ",,,,,Tabak,"Anbau, Produktion und Handel mit Tabakprodukten",,,,,subj:04013008,http://cv.iptc.org/newscodes/subjectcode/04013008
http://cv.iptc.org/newscodes/mediatopic/20000331,medtop:20000331,,,medtop:20000331,,,tourism and leisure,The tourism and leisure industries ,,,,,Tourismus und Freizeit,Artikel Ÿber Tourismus und Freizeitindustrie,,,,,subj:04014000,http://cv.iptc.org/newscodes/subjectcode/04014000
http://cv.iptc.org/newscodes/mediatopic/20000332,medtop:20000332,,,,medtop:20000332,,casino and gambling,"The business of providing outlets for various games of chance using cards, dice, spinning wheels to betting on animal races ",,,,,GlŸcksspielindustrie,"Das GeschŠft mit dem Angebot von verschiedenen GlŸcksspielen, wie Kartenspiel, WŸrfel, Lotto, Toto, Pferdewetten.",,,,,subj:04014001,http://cv.iptc.org/newscodes/subjectcode/04014001
http://cv.iptc.org/newscodes/mediatopic/20000333,medtop:20000333,,,,medtop:20000333,,hotel and accommodation,The business of providing food and shelter to travellers ,,,,,Gastgewerbe,Angebot von Verpflegung und Unterkunft fŸr Reisende,,,,,subj:04014002,http://cv.iptc.org/newscodes/subjectcode/04014002
http://cv.iptc.org/newscodes/mediatopic/20000334,medtop:20000334,,,,medtop:20000334,,recreational and sporting goods,Manufacture of goods for leisure activities ,,,,,Sport- und Freizeitartikel,Herstellung von Waren fŸr sportliche FreizeitaktivitŠten,,,,,subj:04014003,http://cv.iptc.org/newscodes/subjectcode/04014003
http://cv.iptc.org/newscodes/mediatopic/20000335,medtop:20000335,,,,medtop:20000335,,restaurant and catering,The business of providing prepared foods for customers in groups large and small ,,,,,Gaststronomie,"Das GeschŠft, zubereitete Nahrung fŸr grš§ere und kleinere Kundenkreise anzubieten.",,,,,subj:04014004,http://cv.iptc.org/newscodes/subjectcode/04014004
http://cv.iptc.org/newscodes/mediatopic/20000336,medtop:20000336,,,,medtop:20000336,,tour operator,"Operators of trips either locally, as around town, or to other countries ",,,,,Reiseveranstalter,"Anbieter von Reisen, sowohl vor Ort, als auch in StŠdte oder in andere LŠnder",,,,,subj:04014005,http://cv.iptc.org/newscodes/subjectcode/04014005
http://cv.iptc.org/newscodes/mediatopic/20000337,medtop:20000337,,,medtop:20000337,,,transport,The means of getting from one place to the other without walking ,,,,,Transport,"Mittel von einem Ort zum anderen zu gelangen, ohne zu laufen",,,,,subj:04015000,http://cv.iptc.org/newscodes/subjectcode/04015000
http://cv.iptc.org/newscodes/mediatopic/20000338,medtop:20000338,,,,medtop:20000338,,air transport,Airplane and airport operations ,,,,,Luftverkehr,AktivitŠten um Flugzeuge und FlughŠfen.,,,,,subj:04015001,http://cv.iptc.org/newscodes/subjectcode/04015001
http://cv.iptc.org/newscodes/mediatopic/20000339,medtop:20000339,,,,medtop:20000339,,commuting,"The process of getting to and from work, including transport options, travel networks, car pooling. ",,,,,Pendelverkehr,"The process of getting to and from work, including transport options, travel networks, car pooling.",,,,,subj:10007000,http://cv.iptc.org/newscodes/subjectcode/10007000
http://cv.iptc.org/newscodes/mediatopic/20000340,medtop:20000340,,,,medtop:20000340,,railway transport,The business of transporting people or cargo by rail ,,,,,Bahn,GeschŠft mit dem Transport von Menschen und Ware auf der Schiene.,,,,,subj:04015002,http://cv.iptc.org/newscodes/subjectcode/04015002
http://cv.iptc.org/newscodes/mediatopic/20000341,medtop:20000341,,,,medtop:20000341,,road transport,The business of transporting goods by trucks and highways ,,,,,Stra§entransport,GeschŠft mit dem Transport von Waren durch LKW's und Stra§en.,,,,,subj:04015003,http://cv.iptc.org/newscodes/subjectcode/04015003
http://cv.iptc.org/newscodes/mediatopic/20000342,medtop:20000342,,,,medtop:20000342,,traffic,Traffic reports and/or warnings ,,,,,Verkehrsbericht,Verkehrsberichte und/oder Warnhinweise,,,,,subj:10007001,http://cv.iptc.org/newscodes/subjectcode/10007001
http://cv.iptc.org/newscodes/mediatopic/20000343,medtop:20000343,,,,medtop:20000343,,waterway and maritime transport,"Commercial movement of people or goods via boats, ships and water ",,,,,Schifffahrt,Handelsbewegung von Menschen oder Waren mit Booten und Schiffen auf dem Wasserweg,,,,,subj:04015004,http://cv.iptc.org/newscodes/subjectcode/04015004
http://cv.iptc.org/newscodes/mediatopic/20000344,medtop:20000344,,medtop:20000344,,,,economy,Content of a general nature about trade and the economy ,,,,,Wirtschaft,Inhalte grundsŠtzlicher Art Ÿber Handel und …konomie,,,,,subj:04017000,http://cv.iptc.org/newscodes/subjectcode/04017000
http://cv.iptc.org/newscodes/mediatopic/20000345,medtop:20000345,,,medtop:20000345,,,economic policy,"Government directed policy on production, taxes, tariffs  and things that affect the direction and health of the economy ",,,,,Wirtschaftspolitik,"Regierungsgesteuerte Politik in Bezug auf die Produktionen, Steuern, Tarife und alles, was mit der Ausrichtung und Gesundheit der Wirtschaft zusammenhŠngt",,,,,subj:04017001,http://cv.iptc.org/newscodes/subjectcode/04017001
http://cv.iptc.org/newscodes/mediatopic/20000623,medtop:20000623,,,,medtop:20000623,,nationalisation,State takeover of private companies or properties ,,,,,Verstaatlichung,†bernahme von privaten Unternehmen oder Eigentum durch den Staat.,,,,,subj:11006012,http://cv.iptc.org/newscodes/subjectcode/11006012
http://cv.iptc.org/newscodes/mediatopic/20000624,medtop:20000624,,,,medtop:20000624,,privatisation,The transfer of state-owned companies or properties to private owners ,,,,,Privatisierung,Private †bernahme von staatlichen Unternehmen oder Staatseigentum.,,,,,subj:11006011,http://cv.iptc.org/newscodes/subjectcode/11006011
http://cv.iptc.org/newscodes/mediatopic/20000625,medtop:20000625,,,,medtop:20000625,,state-owned enterprise,"The government as owner of companies, either complete or partial ",,,,,Staatseigentum,"Die Regierung als Besitzer von Firmen, komplett oder in Teilen",,,,,subj:04017001,http://cv.iptc.org/newscodes/subjectcode/04017001
http://cv.iptc.org/newscodes/mediatopic/20000346,medtop:20000346,,,medtop:20000346,,,macro economics,Broad scale economics at the world or national level ,,,,,Volkswirtschaft,Wirtschaftsraum auf nationaler oder internationaler Ebene,,,,,subj:04008000,http://cv.iptc.org/newscodes/subjectcode/04008000
http://cv.iptc.org/newscodes/mediatopic/20000347,medtop:20000347,,,,medtop:20000347,,bonds,Corporate or governmental paper representing the loan of money at a fixed rate and for a fixed time to that company or  government ,,,,,Anleihe,"Firmen- oder Regierungspapier, das die Leihgabe von Geld zu einem festgelegten Preis und Zeitraum fŸr diese Firma oder Regierung auszeichnet.",,,,,subj:04008027,http://cv.iptc.org/newscodes/subjectcode/04008027
http://cv.iptc.org/newscodes/mediatopic/20000348,medtop:20000348,,,,medtop:20000348,,budgets and budgeting,A method of balancing revenues against expenses ,,,,,Haushalt,Methode das Gleichgewicht zwischen Einnahmen und Ausgaben auszubalancieren,,,,,subj:04008019,http://cv.iptc.org/newscodes/subjectcode/04008019
http://cv.iptc.org/newscodes/mediatopic/20000349,medtop:20000349,,,,medtop:20000349,,business enterprise,Organisations set up usually for profit-making purposes by creating and selling a product or service ,,,,,Unternehmen,"ZusammenschlŸsse, die ein Produkt oder Dienstleistung anbieten, mit der Absicht diese gewinnbringend zu verkaufen.",,,,,subj:04000000,http://cv.iptc.org/newscodes/subjectcode/04000000
http://cv.iptc.org/newscodes/mediatopic/20000350,medtop:20000350,,,,medtop:20000350,,central bank,"A country's major bank that sets interest rates, and provides transfer of funds between commercial banks ",,,,,Zentralbank,"Die grš§te Bank eines Landes, die den Zinssatz festlegt und den Austausch von GeldflŸssen zwischen kommerziellen Banken steuert.",,,,,subj:04008001,http://cv.iptc.org/newscodes/subjectcode/04008001
http://cv.iptc.org/newscodes/mediatopic/20000351,medtop:20000351,,,,medtop:20000351,,consumers,Buyers of goods and services ,,,,,Kunde,KŠufer von Waren und Dienstleistungen,,,,,subj:04016055,http://cv.iptc.org/newscodes/subjectcode/04016055
http://cv.iptc.org/newscodes/mediatopic/20000352,medtop:20000352,,,,,medtop:20000352,consumer confidence,The confidence of consumers in the economy. ,,,,,Verbraucherschutz,Sicherung der Zufriedenheit der Verbraucher,,,,,subj:04008014,http://cv.iptc.org/newscodes/subjectcode/04008014
http://cv.iptc.org/newscodes/mediatopic/20000353,medtop:20000353,,,,,medtop:20000353,consumer issue,"Issues, such as prices, inflation/deflation, quality of goods, at the retail sales level ",,,,,Verbraucher,"Preise, Inflation/Deflation, WarenqualitŠt auf der Einzelhandelsebene",,,,,subj:04008002,http://cv.iptc.org/newscodes/subjectcode/04008002
http://cv.iptc.org/newscodes/mediatopic/20000354,medtop:20000354,,,,medtop:20000354,,credit and debt,"Credit: the amount of money available to you, often by loan. Debt:  the amount you owe. ",,,,,Kredit- und Schuldensumme,"Kredit: Geldhšhe, die jemandem zur VerfŸgung steht, meistens als Leihgabe. Schulden: Geldhšhe, die jemand schuldig ist.",,,,,subj:04008020,http://cv.iptc.org/newscodes/subjectcode/04008020
http://cv.iptc.org/newscodes/mediatopic/20000355,medtop:20000355,,,,medtop:20000355,,currency value,The value of one currency as measured against another ,,,,,WŠhrung,Der aktuelle Wert einer WŠhrung im VerhŠltnis zu einer anderen,,,,,subj:04008018,http://cv.iptc.org/newscodes/subjectcode/04008018
http://cv.iptc.org/newscodes/mediatopic/20000356,medtop:20000356,,,,medtop:20000356,,deflation,A fall in prices ,,,,,Deflation,Senkung der Preise,,,,,subj:04008016,http://cv.iptc.org/newscodes/subjectcode/04008016
http://cv.iptc.org/newscodes/mediatopic/20000357,medtop:20000357,,,,medtop:20000357,,economic growth,An increase of the GDP ,,,,,Wachstum,Ansteigen des BIP,,,,,subj:04000000,http://cv.iptc.org/newscodes/subjectcode/04000000
http://cv.iptc.org/newscodes/mediatopic/20000358,medtop:20000358,,,,medtop:20000358,,economic indicator,"Certain indexes, such as company inventories, the movement of prices that show whether the economy is improving or declining ",,,,,Konjunktur,"Verschiedene Indizes, wie WarenbestŠnde von Unternehmen, Preisbewegungen, die anzeigen, ob die Wirtschaftslage sich verbessert oder verschlechtert",,,,,subj:04008004,http://cv.iptc.org/newscodes/subjectcode/04008004
http://cv.iptc.org/newscodes/mediatopic/20000359,medtop:20000359,,,,,medtop:20000359,gross domestic product,"A measure of a region's economic performance, commonly abbreviated as GDP ",,,,,Bruttoinlandsprodukt,"Messlatte des …konomischen Zustands einer Rehgion, deutsch: BIP englisch: GDP",,,,,subj:04000000,http://cv.iptc.org/newscodes/subjectcode/04000000
http://cv.iptc.org/newscodes/mediatopic/20000360,medtop:20000360,,,,,medtop:20000360,industrial production,Manufacture of durable and non-durable goods ,,,,,Industrieproduktion,Produktion von nachhaltigen und kurzlebigen Produkten,,,,,subj:04016042,http://cv.iptc.org/newscodes/subjectcode/04016042
http://cv.iptc.org/newscodes/mediatopic/20000361,medtop:20000361,,,,,medtop:20000361,inventories,"Goods not sold and held by the producer, wholesaler or retailer ",,,,,Inventur,"Unverkaufte GŸter, die von Produktionsfirmen, WarenhŠusern und EinzelhŠndlern zurŸckbehalten wurden ",,,,,subj:04016044,http://cv.iptc.org/newscodes/subjectcode/04016044
http://cv.iptc.org/newscodes/mediatopic/20000362,medtop:20000362,,,,,medtop:20000362,productivity,A measure of output from production or service ,,,,,ProduktivitŠt,Messlatte fŸr die Produktion von GŸtern oder Dienstleistungen,,,,,subj:04016043,http://cv.iptc.org/newscodes/subjectcode/04016043
http://cv.iptc.org/newscodes/mediatopic/20000363,medtop:20000363,,,,medtop:20000363,,economic organisation,"Business, industrial and trade associations, societies and other private-sector groups. ",,,,,Private Wirtschaftsorganisation,"Wirtschafts-, Industrie- und Handelsunternehmen, Gesellschaften oder andere Gruppen auf dem privaten Sektor",,,,,subj:04000000,http://cv.iptc.org/newscodes/subjectcode/04000000
